sku_id,line_id,ip,character,character_en,name_ja,name_en,aliases,variant,design_variants,msrp_jpy,price_basis,acquisition_type,currency,design_count,set_components,bonus_of,availability_hint,availability_confidence,typical_channels,region,platform,edition,width_mm,height_mm,depth_mm,weight_g,jan,isbn,catalog_number,official,rerelease_dates,source_url,verified,notes
kh-novel-kh-1-2005,kh-books,kingdom-hearts,,,GAME NOVELS キングダム ハーツ 上,GAME NOVELS Kingdom Hearts Vol.1,KH小説 上|Game Novels Kingdom Hearts Part 1|GAME NOVELS キングダム ハーツ 上|9784757514683,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757514683,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10230,false,小説（GAME NOVELS系）。 発売日2005-06-30。判型: 小B6判、232ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-novel-kh-2-2005,kh-books,kingdom-hearts,,,GAME NOVELS キングダム ハーツ 下,GAME NOVELS Kingdom Hearts Vol.2,KH小説 下|Game Novels Kingdom Hearts Part 2|GAME NOVELS キングダム ハーツ 下|9784757514959,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757514959,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10229,false,小説（GAME NOVELS系）。 発売日2005-07-29。判型: 小B6判、256ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-novel-com-sora-1-2005,kh-books,kingdom-hearts,,,GAME NOVELS キングダム ハーツ チェイン オブ メモリーズ《ソラ編》上,GAME NOVELS Kingdom Hearts Chain of Memories Sora Part 1,KH CoM小説 ソラ編 上|Game Novels Chain of Memories Sora 1|GAME NOVELS キングダム ハーツ チェイン オブ メモリーズ《ソラ編》上|9784757515680,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757515680,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10251,false,小説（GAME NOVELS系）。 発売日2005-10-22。判型: 小B6判、224ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-novel-com-sora-2-2005,kh-books,kingdom-hearts,,,GAME NOVELS キングダム ハーツ チェイン オブ メモリーズ《ソラ編》下,GAME NOVELS Kingdom Hearts Chain of Memories Sora Part 2,KH CoM小説 ソラ編 下|Game Novels Chain of Memories Sora 2|GAME NOVELS キングダム ハーツ チェイン オブ メモリーズ《ソラ編》下|9784757515819,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757515819,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10250,false,小説（GAME NOVELS系）。 発売日2005-11-30。判型: 小B6判、224ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-novel-com-riku-2006,kh-books,kingdom-hearts,,,GAME NOVELS キングダム ハーツ チェイン オブ メモリーズ《Reverse/Rebirth》リク編,GAME NOVELS Kingdom Hearts Chain of Memories Reverse/Rebirth Riku,KH CoM小説 リク編|Game Novels Chain of Memories Riku|GAME NOVELS キングダム ハーツ チェイン オブ メモリーズ《Reverse/Rebirth》リク編|9784757516182,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757516182,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10249,false,小説（GAME NOVELS系）。 発売日2006-01-31。判型: 小B6判、232ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-novel-vol1-2006,kh-books,kingdom-hearts,,,GAME NOVELS キングダム ハーツII Vol.1 Roxas-Seven days,GAME NOVELS Kingdom Hearts II Vol.1 Roxas-Seven days,KH2小説1巻|KHII小説 Vol.1|Game Novels KH2 Vol.1|Roxas Seven days|GAME NOVELS キングダム ハーツII Vol.1 Roxas-Seven days|9784757516793,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757516793,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757516793/,false,小説（GAME NOVELS系）。 発売日2006-04-22。判型: 小B6判、240ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。GAME BOOKS ONLINEはISBN 9784757515685（チェックディジット不正）・A5判と記載しており、ISBNとサイズがガンガンコミックス公式ページと食い違う。ここでは検証が通るISBNと同ページの小B6判を採用。 公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-novel-vol2-2006,kh-books,kingdom-hearts,,,GAME NOVELS キングダム ハーツII Vol.2 The Destruction of Hollow Bastion,GAME NOVELS Kingdom Hearts II Vol.2 The Destruction of Hollow Bastion,KH2小説2巻|KHII小説 Vol.2|Game Novels KH2 Vol.2|The Destruction of Hollow Bastion|GAME NOVELS キングダム ハーツII Vol.2 The Destruction of Hollow Bastion|9784757517158,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757517158,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757517158/,false,小説（GAME NOVELS系）。 発売日2006-07-14。判型: 小B6判、232ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。GAME BOOKS ONLINEはISBN 9784757515812（チェックディジット不正）・発売日2006-07-16と記載しており、ガンガンコミックス公式ページ（発売日2006-07-14）と食い違う。ここでは検証が通るISBNと同ページの発売日を採用。 公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-novel-vol3-2006,kh-books,kingdom-hearts,,,GAME NOVELS キングダム ハーツII Vol.3 Tears of Nobody,GAME NOVELS Kingdom Hearts II Vol.3 Tears of Nobody,KH2小説3巻|KHII小説 Vol.3|Game Novels KH2 Vol.3|Tears of Nobody|GAME NOVELS キングダム ハーツII Vol.3 Tears of Nobody|9784757517929,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757517929,,true,,https://magazine.jp.square-enix.com/top/comics/detail/9784757517929/,false,小説（GAME NOVELS系）。 発売日2006-09-29。判型: 小B6判、232ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。GAME BOOKS ONLINEはISBN 9784757516185と記載しており、ガンガンコミックス公式ページ（9784757517929）と食い違う。ここでは同ページのISBNを採用（GBOのISBNも別書籍のISBN 9784757516182に近く誤記の可能性）。 公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-novel-vol4-2007,kh-books,kingdom-hearts,,,GAME NOVELS キングダム ハーツII Vol.4 Anthem-Meet Again/Axel Last Stand,GAME NOVELS Kingdom Hearts II Vol.4 Anthem-Meet Again/Axel Last Stand,KH2小説4巻|KHII小説 Vol.4|Game Novels KH2 Vol.4|Anthem Meet Again Axel Last Stand|GAME NOVELS キングダム ハーツII Vol.4 Anthem-Meet Again/Axel Last Stand|9784757519640,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757519640,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10262,false,小説（GAME NOVELS系）。 発売日2007-02-22。判型: 小B6判、216ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-short-stories-vol1-2007,kh-books,kingdom-hearts,,,GAME NOVELS キングダム ハーツII Short Stories Vol.1 OTHER DIAMONDS,GAME NOVELS Kingdom Hearts II Short Stories Vol.1 OTHER DIAMONDS,KH2 Short Stories 1|KHII ショートストーリーズ Vol.1|Short Stories Vol.1 OTHER DIAMONDS|OTHER DIAMONDS|GAME NOVELS キングダム ハーツII Short Stories Vol.1 OTHER DIAMONDS|9784757521520,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757521520,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10257,false,小説（GAME NOVELS系）。 発売日2007-11-20。判型: 小B6判、240ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-short-stories-vol2-2008,kh-books,kingdom-hearts,,,GAME NOVELS キングダム ハーツII Short Stories Vol.2 Axel Seven Days,GAME NOVELS Kingdom Hearts II Short Stories Vol.2 Axel Seven Days,KH2 Short Stories 2|KHII ショートストーリーズ Vol.2|Short Stories Vol.2 Axel Seven Days|Axel Seven Days|GAME NOVELS キングダム ハーツII Short Stories Vol.2 Axel Seven Days|9784757522558,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757522558,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10258,false,小説（GAME NOVELS系）。 発売日2008-05-30。判型: 小B6判、208ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-358-2-novel-vol1-2009,kh-books,kingdom-hearts,,,キングダム ハーツ 358/2 Days Vol.1 The 14th,Kingdom Hearts 358/2 Days Novel Vol.1 The 14th,KH358/2小説1巻|358/2 Days Novel Vol.1|The 14th|キングダム ハーツ 358/2 Days Vol.1 The 14th|9784757526044,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757526044,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10236,false,小説（GAME NOVELS系）。 発売日2009-09-30。判型: 小B6判、256ページ＋カラー口絵1ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-358-2-novel-vol2-2010,kh-books,kingdom-hearts,,,キングダム ハーツ 358/2 Days Vol.2 Go to the Sea,Kingdom Hearts 358/2 Days Novel Vol.2 Go to the Sea,KH358/2小説2巻|358/2 Days Novel Vol.2|Go to the Sea|キングダム ハーツ 358/2 Days Vol.2 Go to the Sea|9784757527744,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757527744,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10234,false,小説（GAME NOVELS系）。 発売日2010-01-28。判型: 小B6判、240ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-358-2-novel-vol3-2010,kh-books,kingdom-hearts,,,キングダム ハーツ 358/2 Days Vol.3 Xion-Seven Days,Kingdom Hearts 358/2 Days Novel Vol.3 Xion-Seven Days,KH358/2小説3巻|358/2 Days Novel Vol.3|Xion Seven Days|キングダム ハーツ 358/2 Days Vol.3 Xion-Seven Days|9784757528888,,,734,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757528888,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10235,false,小説（GAME NOVELS系）。 発売日2010-05-28。判型: 小B6判、240ページ。定価734円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-bbs-novel-vol1-2010,kh-books,kingdom-hearts,,,キングダム ハーツ Birth by Sleep Vol.1 Something Strange,Kingdom Hearts Birth by Sleep Novel Vol.1 Something Strange,KH BbS小説1巻|Birth by Sleep Novel Vol.1|Something Strange|キングダム ハーツ Birth by Sleep Vol.1 Something Strange|9784757531116,,,785,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757531116,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10252,false,小説（GAME NOVELS系）。 発売日2010-12-24。判型: 小B6判、232ページ。定価785円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-bbs-novel-vol2-2011,kh-books,kingdom-hearts,,,キングダム ハーツ Birth by Sleep Vol.2 Best Friends,Kingdom Hearts Birth by Sleep Novel Vol.2 Best Friends,KH BbS小説2巻|Birth by Sleep Novel Vol.2|Best Friends|キングダム ハーツ Birth by Sleep Vol.2 Best Friends|9784757531543,,,785,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757531543,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10253,false,小説（GAME NOVELS系）。 発売日2011-02-24。判型: 小B6判、224ページ＋カラー口絵8P。定価785円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-bbs-novel-vol3-2011,kh-books,kingdom-hearts,,,キングダム ハーツ Birth by Sleep Vol.3 To the Future,Kingdom Hearts Birth by Sleep Novel Vol.3 To the Future,KH BbS小説3巻|Birth by Sleep Novel Vol.3|To the Future|キングダム ハーツ Birth by Sleep Vol.3 To the Future|9784757532212,,,785,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757532212,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10254,false,小説（GAME NOVELS系）。 発売日2011-05-26。判型: 小B6判、224ページ＋カラー口絵8P。定価785円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-recoded-novel-2011,kh-books,kingdom-hearts,,,キングダム ハーツ Re:コーデッド,Kingdom Hearts Re:coded (Novel),KH Re:coded小説|リコーデッド 小説|Kingdom Hearts Re:coded Novel|キングダム ハーツ Re:コーデッド|9784757533158,,,838,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757533158,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10240,false,小説（GAME NOVELS系）。 発売日2011-07-28。判型: 小B6判、290ページ。定価838円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-3d-novel-side-sora-2012,kh-books,kingdom-hearts,,,キングダム ハーツ 3D [ドリーム ドロップ ディスタンス] Side Sora,Kingdom Hearts 3D Dream Drop Distance Side Sora (Novel),KH3D小説 Side Sora|Dream Drop Distance Side Sora|キングダム ハーツ 3D [ドリーム ドロップ ディスタンス] Side Sora|9784757536524,,,838,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757536524,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10237,false,小説（GAME NOVELS系）。 発売日2012-06-28。判型: 小B6判、4C2P+1C240P。定価838円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-3d-novel-side-riku-2012,kh-books,kingdom-hearts,,,キングダム ハーツ 3D [ドリーム ドロップ ディスタンス] Side Riku,Kingdom Hearts 3D Dream Drop Distance Side Riku (Novel),KH3D小説 Side Riku|Dream Drop Distance Side Riku|キングダム ハーツ 3D [ドリーム ドロップ ディスタンス] Side Riku|9784757537514,,,838,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757537514,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10239,false,小説（GAME NOVELS系）。 発売日2012-09-27。判型: 小B6判、4C2P+1C224P。定価838円（税込、公式ページ掲載）。著者: 金巻ともこ。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-characters-report-vol1-2006,kh-books,kingdom-hearts,,,キングダム ハーツ キャラクターズレポート Vol.1,Kingdom Hearts Characters Report Vol.1,KHキャラクターズレポート1|KH Characters Report Vol.1|キングダム ハーツ キャラクターズレポート Vol.1|9784757518094,,,1047,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757518094,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10244,false,書籍（GAME BOOKS ONLINE掲載）。発売日2006-12-22。判型: B5判、96ページ。定価1047円（税込、公式ページ掲載）。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-characters-report-vol2-2007,kh-books,kingdom-hearts,,,キングダム ハーツ キャラクターズレポート Vol.2,Kingdom Hearts Characters Report Vol.2,KHキャラクターズレポート2|KH Characters Report Vol.2|キングダム ハーツ キャラクターズレポート Vol.2|9784757519824,,,1047,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757519824,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10245,false,書籍（GAME BOOKS ONLINE掲載）。発売日2007-03-29。判型: B5判、96ページ。定価1047円（税込、公式ページ掲載）。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh2-postcard-book-2005,kh-books,kingdom-hearts,,,キングダム ハーツII ポストカードブック,Kingdom Hearts II Postcard Book,KH2ポストカードブック|KHII Postcard Book|キングダム ハーツII ポストカードブック|9784757515994,,,943,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757515994,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10265,false,書籍（GAME BOOKS ONLINE掲載）。発売日2005-12-28。判型: B6変形判、35ページ。定価943円（税込、公式ページ掲載）。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-bbs-postcard-book-2010,kh-books,kingdom-hearts,,,キングダム ハーツ バース バイ スリープ ポストカードブック,Kingdom Hearts Birth by Sleep Postcard Book,KH BbSポストカードブック|KH Birth by Sleep Postcard Book|キングダム ハーツ バース バイ スリープ ポストカードブック|9784757528178,,,1320,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757528178,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10256,false,書籍（GAME BOOKS ONLINE掲載）。発売日2010-02-26。判型: B6変形判、24枚＋8P。定価1320円（税込、公式ページ掲載）。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
kh-amano-art-works-2007,kh-books,kingdom-hearts,,,天野シロ ART WORKS KINGDOM HEARTS,Shiro Amano ART WORKS KINGDOM HEARTS,天野シロ アートワークス|Amano Shiro Art Works Kingdom Hearts|天野シロ ART WORKS KINGDOM HEARTS|9784757522039,,,2619,msrp,book,JPY,,,,jp_secondhand_only,estimated,mercari|yahoo_auctions|surugaya|mandarake,JP,,,,,,,,9784757522039,,true,,https://magazine.jp.square-enix.com/gamebooks/books/10248,false,書籍（GAME BOOKS ONLINE掲載）。発売日2007-12-22。判型: A4判、112ページ。定価2619円（税込、公式ページ掲載）。公式e-STORE（ブック・コミック）に取扱ページなし（2026-09-18確認）。出版社の絶版表記は確認できておらず、刊行から10年以上経過していることからの推定（要確認）。name_enは公式英語表記ではなく日本語タイトルからの直訳（公式ページに英語名の記載なし）。ISBNは公式ページの記載でチェックディジット検証済み。
